PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
C	Di, YA		Stirn, LZ; Zerovnik, J; Drobne, S; Lisec, A		Di Yuan			OPERATIONS RESEARCH IN MOBILE CELLULAR NETWORK DESIGN	PROCEEDINGS OF THE 10TH INTERNATIONAL SYMPOSIUM ON OPERATIONAL RESEARCH SOR 09					10th International Symposium on Operational Research	SEP 23-25, 2009	Nova Gorica, SLOVENIA	Austrian Sci res Liason Office, Dept Ljubljana, Novo Mesto, Fac Info Studies, HIT, Nova Gorica, Slovenian Res Agency, Repub Slovenia																									978-961-6165-30-3				2009							53	54																WOS:000282765900007
J	Sapuppo, F; Intaglietta, M; Bucolo, M				Sapuppo, Francesca; Intaglietta, Marcos; Bucolo, Maide			Bio-Microfluidics Real-Time Monitoring Using CNN Technology	IEEE TRANSACTIONS ON BIOMEDICAL CIRCUITS AND SYSTEMS												A new non-invasive real-time system for the monitoring and control of microfluidodynamic phenomena involving transport of particles and two phase fluids is proposed. The general purpose design of such system is suitable for in vitro and in vivo experimental setup and, therefore, for microfluidic applications in the biomedical field, such as lab-on-chip and for research studies in the field of microcirculation. The system consists of an ad hoc optical setup for image magnification providing images suitable for acquisition and processing. The main feature of the optical system is the accessibility of the information at any point of the optical path. It was designed and developed using discrete opto-mechanic components mounted on a breadboard. The optical sensing, acquisition, and processing were all performed using an integrated vision system based on cellular nonlinear networks (CNNs) analogic (analog plus logic) technology called Focal Plane Processor (FPP, Eye-RIS, Anafocus) that was inserted in the optical path. Ad hoc algorithms were implemented for the real-time analysis and extraction of fluidodynamic parameters in micro-channels. They were firstly tested on sequences of images recorded during in vivo microcirculation experiments on hamsters and then applied on images acquired and processed in real-time during in vitro experiments on two-phase fluid flow in a continuous microfluidic device (serpentine mixer, ThinXXS).					Sapuppo, Francesca/IAM-1465-2023	Sapuppo, Francesca/0000-0001-8772-2759; BUCOLO, Maide Angela Rita/0000-0003-4867-0620													1932-4545	1940-9990				JUN	2008	2	2					78	87		10.1109/TBCAS.2008.925642	http://dx.doi.org/10.1109/TBCAS.2008.925642								23852754					WOS:000207474600002
J	Zhao, F; Koutsoukos, X; Haussecker, H; Reich, J; Cheung, P				Zhao, F; Koutsoukos, X; Haussecker, H; Reich, J; Cheung, P			Monitoring and fault diagnosis of hybrid systems	IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS												Many networked embedded sensing and control systems can be modeled as hybrid systems with interacting continuous and discrete dynamics. These systems present significant challenges for monitoring and diagnosis. Many existing model-based approaches focus on diagnostic reasoning assuming appropriate fault signatures have been generated. However, an important missing piece is the integration of model-based techniques with the acquisition and processing of sensor signals and the modeling of faults to support diagnostic reasoning. This paper addresses key modeling and computational problems at the interface between model-based diagnosis techniques and signature analysis to enable the efficient detection and isolation of incipient and abrupt faults in hybrid systems. A hybrid automata model that parameterizes abrupt and incipient faults is introduced. Based on this model, an approach for diagnoser design is presented. The paper also develops a novel mode estimation algorithm that uses model-based prediction to focus distributed processing signal algorithms. Finally, the paper describes a diagnostic system architecture that integrates the modeling, prediction, and diagnosis components. The implemented architecture is applied to fault diagnosis of a complex electro-mechanical machine, the Xerox DC265 printer, and the experimental results presented validate the approach. A number of design trade-offs that were made to support implementation of the algorithms for online applications are also described.																			1083-4419	1941-0492				DEC	2005	35	6					1225	1240		10.1109/TSMCB.2005.850178	http://dx.doi.org/10.1109/TSMCB.2005.850178								16366248					WOS:000233441800013
J	Zhu, YH; Zhao, DB; Li, XJ				Zhu, Yuanheng; Zhao, Dongbin; Li, Xiangjun			Iterative Adaptive Dynamic Programming for Solving Unknown Nonlinear Zero-Sum Game Based on Online Data	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS												H-infinity control is a powerful method to solve the disturbance attenuation problems that occur in some control systems. The design of such controllers relies on solving the zero-sum game (ZSG). But in practical applications, the exact dynamics is mostly unknown. Identification of dynamics also produces errors that are detrimental to the control performance. To overcome this problem, an iterative adaptive dynamic programming algorithm is proposed in this paper to solve the continuous-time, unknown nonlinear ZSG with only online data. A model-free approach to the Hamilton-Jacobi-Isaacs equation is developed based on the policy iteration method. Control and disturbance policies and value are approximated by neural networks (NNs) under the critic-actor-disturber structure. The NN weights are solved by the least-squares method. According to the theoretical analysis, our algorithm is equivalent to a Gauss-Newton method solving an optimization problem, and it converges uniformly to the optimal solution. The online data can also be used repeatedly, which is highly efficient. Simulation results demonstrate its feasibility to solve the unknown nonlinear ZSG. When compared with other algorithms, it saves a significant amount of online measurement time.					Zhu, Yuanheng/J-7806-2016; Li, Xiangjun/GSI-6786-2022	Li, Xiangjun/0000-0003-4996-1593; zhao, dong bin/0000-0001-8218-9633													2162-237X	2162-2388				MAR	2017	28	3					714	725		10.1109/TNNLS.2016.2561300	http://dx.doi.org/10.1109/TNNLS.2016.2561300								27249839					WOS:000395980500020
J	Jangir, P; Heidari, AA; Chen, HL				Jangir, Pradeep; Heidari, Ali Asghar; Chen, Huiling			Elitist non-dominated sorting Harris hawks optimization: Framework and developments for multi-objective problems	EXPERT SYSTEMS WITH APPLICATIONS												This paper proposed a novel multi-objective non-sorted Harris Hawks Optimizer (NSHHO) part of the recently developed Harris Hawks Optimizer (HHO) based on an elitist non dominated sorting mechanism. The same Harris Hawks Optimizer methodology was issued for converging towards optimum solutions in a multipleobjective criterion search space. For obtained well-distributed Pareto optimal front and their solution has better coverage. However, a non-dominated ranking with the crowding distance strategy is applied to HHO. To check the performance of NSHHO, a total of 46 case studies include 13 un-constrained, 11 constrained, and 22 real-world design multiple-objective highly nonlinear constraint problems. The obtained results of the proposed NSHHO are compared with NSGA-II, MOPSO and MOEA/D, quantitatively, and different performance metrics are compared qualitatively, which represents the advantage of the newly proposed NSHHO algorithm in solving the unconstrained, constrained, and real-world problems with different linear, nonlinear, continuous and discrete characteristics based Pareto front. We think the proposed NSHHO can be viral as an effective multiobjective optimizer within the field. The open-source software of NSHHO is publicly provided at https://co deocean.com/capsule/2034037/tree and https://aliasgharheidari.com/HHO.html.					Jangir, Dr. Pradeep/AAM-2927-2020; Heidari, Ali Asghar/M-6255-2018; Chen, Huiling/N-8510-2019	Jangir, Dr. Pradeep/0000-0001-6944-4775; Heidari, Ali Asghar/0000-0001-6938-9948; Chen, Huiling/0000-0002-7714-9693													0957-4174	1873-6793				DEC 30	2021	186								115747	10.1016/j.eswa.2021.115747	http://dx.doi.org/10.1016/j.eswa.2021.115747		SEP 2021											WOS:000701874800006
J	Alsharaiah, MA; Samarasinghe, S; Kulasiri, D				Alsharaiah, Mohammad Abdallah; Samarasinghe, Sandhya; Kulasiri, Don			Proteins as fuzzy controllers: Auto tuning a biological fuzzy inference system to predict protein dynamics in complex biological networks	BIOSYSTEMS												Biological systems such as mammalian cell cycle are complex systems consisting of a large number of molecular species interacting in ways that produce complex nonlinear systems dynamics. Discrete models such as Boolean models and continuous models such as Ordinary Differential Equations (ODEs) have been widely used to study these systems. Boolean models are simple and can capture qualitative systems behaviour, but they cannot capture the continuous trends of protein concentrations, while ODE models capture continuous trends but require kinetics parameters that are limited. Further, as systems get larger, complexity of these models becomes an issue for parameterization, analysis and interpretation. Also, molecular systems operate under the conditions of uncertainty and noise and our understanding of molecular processes in general is more at a qualitative level characterised by vagueness, imprecision and ambiguity. Hence, as more data are generated, there is a greater need for simpler data driven methods that can approximate continuous system behaviour while representing vagueness and ambiguity without requiring kinetic parameters. Fuzzy inferencing is one such promising method with the ability to work with qualitative vague/imprecise biological knowledge. In this study, we propose a fuzzy inference system for representing continuous behaviour of proteins and apply to some key proteins in the mammalian cell cycle system. The methods we introduced here is novel to protein interaction systems and cell cycle proteins. Our study proposes a three-stage approach to develop fuzzy protein controllers. In stage one, protein system is studied for interactions. We studied some significant core controllers of mammalian cell cycle and their producers and degraders as presented in a published ODE model. Based on the observations from a dataset generated from it, we developed Fuzzy inference systems (FIS) in the second stage, that involved deriving fuzzy IF-THEN rules and their processing, and manually tuned the FIS to predict the dynamics of individual proteins. In stage three, we employed Particle Swarm Optimisation (PSO) for optimising the FIS to further enhance prediction accuracy. Systems dynamics simulation results of the optimised FIS models were in close agreement with the benchmark ODE model results. The results show that the FIS models provide a close approximation to the comprehensive benchmark model in robustly representing continuous protein dynamics while representing the control of protein behavior in an intuitive and transparent format without requiring kinetic parameters. Therefore, FIS models can be an alternative to ODEs in network modelling. Further, FIS models can be assembled to develop large complex systems without losing information or accuracy.					samarasinghe, sandhya/O-9809-2018	samarasinghe, sandhya/0000-0003-2943-4331													0303-2647	1872-8324				FEB	2023	224								104826	10.1016/j.biosystems.2023.104826	http://dx.doi.org/10.1016/j.biosystems.2023.104826		JAN 2023						36610587					WOS:000922542300001
J	Amiri, Z; Mohammad, K; Mahmoudi, M; Parsaeian, M; Zeraati, H				Amiri, Zohreh; Mohammad, Kazem; Mahmoudi, Mahmood; Parsaeian, Mahbubeh; Zeraati, Hojjat			Assessing the Effect of Quantitative and Qualitative Predictors on Gastric Cancer Individuals Survival Using Hierarchical Artificial Neural Network Models	IRANIAN RED CRESCENT MEDICAL JOURNAL												Background: There are numerous unanswered questions in the application of artificial neural network models for analysis of survival data. In most studies, independent variables have been studied as qualitative dichotomous variables, and results of using discrete and continuous quantitative, ordinal, or multinomial categorical predictive variables in these models are not well understood in comparison to conventional models. Objectives: This study was designed and conducted to examine the application of these models in order to determine the survival of gastric cancer patients, in comparison to the Cox proportional hazards model. Patients and Methods: We studied the postoperative survival of 330 gastric cancer patients who suffered surgery at a surgical unit of the Iran Cancer Institute over a five-year period. Covariates of age, gender, history of substance abuse, cancer site, type of pathology, presence of metastasis, stage, and number of complementary treatments were entered in the models, and survival probabilities were calculated at 6, 12, 18, 24, 36, 48, and 60 months using the Cox proportional hazards and neural network models. We estimated coefficients of the Cox model and the weights in the neural network (with 3, 5, and 7 nodes in the hidden layer) in the training group, and used them to derive predictions in the study group. Predictions with these two methods were compared with those of the Kaplan-Meier product limit estimator as the gold standard. Comparisons were performed with the Friedman and Kruskal-Wallis tests. Results: Survival probabilities at different times were determined using the Cox proportional hazards and a neural network with three nodes in the hidden layer; the ratios of standard errors with these two methods to the Kaplan-Meier method were 1.1593 and 1.0071, respectively, revealed a significant difference between Cox and Kaplan-Meier (P < 0.05) and no significant difference between Cox and the neural network, and the neural network and the standard (Kaplan-Meier), as well as better accuracy for the neural network (with 3 nodes in the hidden layer). Probabilities of survival were calculated using three neural network models with 3, 5, and 7 nodes in the hidden layer, and it has been observed that none of the predictions was significantly different from results with the Kaplan-Meier method and they appeared more comparable towards the last months (fifth year). However, we observed better accuracy using the neural network with 5 nodes in the hidden layer. Using the Cox proportional hazards and a neural network with 3 nodes in the hidden layer, we found enhanced accuracy with the neural network model. Conclusions: Neural networks can provide more accurate predictions for survival probabilities compared to the Cox proportional hazards mode, especially now that advances in computer sciences have eliminated limitations associated with complex computations. It is not recommended in order to adding too many hidden layer nodes because sample size related effects can reduce the accuracy. We recommend increasing the number of nodes to a point that increased accuracy continues (decrease in mean standard error), however increasing nodes should cease when a change in this trend is observed.					Zeraati, Hojjat/H-1320-2012	Zeraati, Hojjat/0000-0002-8635-4322													2074-1804	2074-1812				JAN	2013	15	1					42	48		10.5812/ircmj.4122	http://dx.doi.org/10.5812/ircmj.4122								23486933					WOS:000322187000012
C	Wen, DL; Deng, HY		Liu, HW; Wang, G; Zhang, GW		Wen, Danli; Deng, Huaiyong			The Stability Analysis and Controllers Design with Packet Dropouts for Discrete-time NCSs Based on Augmented Switched System	MATERIAL SCIENCE, CIVIL ENGINEERING AND ARCHITECTURE SCIENCE, MECHANICAL ENGINEERING AND MANUFACTURING TECHNOLOGY II	Applied Mechanics and Materials				3rd International Conference on Advanced Engineering Materials and Architecture Science (ICAEMAS)	JUL 26-27, 2014	Huhhot, PEOPLES R CHINA					This paper was concerned with stability analysis and controlers design with packet dropouts for discrete-time NCSs. Stability controllers via state feedback is constructed for the switched system by using an LMI-based method.																			1660-9336		978-3-03835-267-9				2014	651-653						980	+		10.4028/www.scientific.net/AMM.651-653.980	http://dx.doi.org/10.4028/www.scientific.net/AMM.651-653.980													WOS:000349617700206
J	Sellers, KK; Cohen, JL; Khambhati, AN; Fan, JM; Lee, AM; Chang, EF; Krystal, AD				Sellers, Kristin K.; Cohen, Joshua L.; Khambhati, Ankit N.; Fan, Joline M. M.; Lee, A. Moses; Chang, Edward F.; Krystal, Andrew D.			Closed-loop neurostimulation for the treatment of psychiatric disorders	NEUROPSYCHOPHARMACOLOGY												Despite increasing prevalence and huge personal and societal burden, psychiatric diseases still lack treatments which can control symptoms for a large fraction of patients. Increasing insight into the neurobiology underlying these diseases has demonstrated wide-ranging aberrant activity and functioning in multiple brain circuits and networks. Together with varied presentation and symptoms, this makes one-size-fits-all treatment a challenge. There has been a resurgence of interest in the use of neurostimulation as a treatment for psychiatric diseases. Initial studies using continuous open-loop stimulation, in which clinicians adjusted stimulation parameters during patient visits, showed promise but also mixed results. Given the periodic nature and fluctuations of symptoms often observed in psychiatric illnesses, the use of device-driven closed-loop stimulation may provide more effective therapy. The use of a biomarker, which is correlated with specific symptoms, to deliver stimulation only during symptomatic periods allows for the personalized therapy needed for such heterogeneous disorders. Here, we provide the reader with background motivating the use of closed-loop neurostimulation for the treatment of psychiatric disorders. We review foundational studies of open- and closed-loop neurostimulation for neuropsychiatric indications, focusing on deep brain stimulation, and discuss key considerations when designing and implementing closed-loop neurostimulation.						Sellers, Kristin/0000-0002-0517-2296; Khambhati, Ankit/0000-0001-6182-4677													0893-133X	1740-634X				JAN	2024	49	1					163	178		10.1038/s41386-023-01631-2	http://dx.doi.org/10.1038/s41386-023-01631-2		JUN 2023						37369777					WOS:001017559600003
J	Gopi, R; Muniyappan, D; Ramanathan, A				Gopi, R.; Muniyappan, Dineshkumar; Ramanathan, Anand			Biodiesel production using microreactor with integrated microheater through multi-objective optimization approach	CHEMICAL ENGINEERING AND PROCESSING-PROCESS INTENSIFICATION												Microreactor is one of the process intensification techniques which uses reaction dimensions below millimeter size and have greater yield within lesser reaction time and a high heat transfer rate due to their high surface to volume ratio. To develop energy efficient reactors, microheater is chosen as the heating source for microreactor which consume less power than the conventional heating elements. Using response surface methodology (RSM) and artificial neural network (ANN) the effects of the biodiesel process variables was analyzed: catalyst concentration (0.5-2.5 wt.%), reaction temperature (35-55 degrees C), flow rate (5-25 mL/min), oil to methanol molar ratio (1:6-1:18), and power supplied to the microheater (15-35 W). To observe more than set limit, Technique for Order Performance by Similarity to Ideal Solution (TOPSIS) and VIKOR were used to evaluate the optimum conditions. Under the optimum conditions of 20 mL/min flow rate, 45 degrees C reaction temperature, 1.5 wt.% catalyst concentration, 1:9 oil to methanol molar ratio, and 20 W power supplied, the maximum biodiesel yield for microreactor with microheater is 91.1 %. Using ultrasonic mixing additionally for microreactor with microheater had maximum yield of 94.4 % under the optimum conditions.					R, gopi/GRF-0149-2022	R, gopi/0000-0003-4394-6771													0255-2701	1873-3204				JAN	2024	195								109646	10.1016/j.cep.2023.109646	http://dx.doi.org/10.1016/j.cep.2023.109646		DEC 2023											WOS:001145519900001
C	Yemini, M; Goldsmith, AJ			IEEE	Yemini, Michal; Goldsmith, Andrea J.			Virtual Cell Clustering with Optimal Resource Allocation to Maximize Cellular System Capacity	2019 IEEE GLOBAL COMMUNICATIONS CONFERENCE (GLOBECOM)	IEEE Global Communications Conference				IEEE Global Communications Conference (IEEE GLOBECOM)	DEC 09-13, 2019	Waikoloa, HI	IEEE, Huawei, Intel, ZTE, Google, Qualcomm, Natl Instruments, IEEE Commun Soc				This work presents a new optimization framework for cellular networks using neighborhood-based optimization. Under this optimization framework, resources are allocated within virtual cells encompassing several base-stations and the users within their coverage areas. We form the virtual cells using hierarchical clustering with a minimax linkage criterion given a particular number of such cells. Once the virtual cells are formed, we consider a single-user detection interference coordination model in which base-stations in a virtual cell jointly allocate the channels and power to users within the virtual cell. We propose two new schemes for solving this mixed integer NP-hard resource allocation problem. The first scheme transforms the problem into a continuous variables problem; the second scheme proposes a new channel allocation method and then alternately solves the channel allocation problem using this new method, and the power allocation problem. We evaluate the average system sum rate of these schemes for a variable number of virtual cells. These results quantify the sum-rate along a continuum of fully-centralized versus fully-distributed optimization for different clustering and resource allocation strategies. These results indicate that the penalty of fully-distributed optimization versus fully-centralized (cloud RAN) can be as high as 50%. However, if designed properly, a few base stations within a virtual cell using neighborhood-based optimization have almost the same performance as fully-centralized optimization.																			2334-0983	2576-6813	978-1-7281-0962-6				2019										10.1109/globecom38437.2019.9014051	http://dx.doi.org/10.1109/globecom38437.2019.9014051													WOS:000552238604159
J	Zhou, YL; Cao, CX; Feng, ZY				Zhou, Yaling; Cao, Chengxuan; Feng, Ziyan			Optimization of Multimodal Discrete Network Design Problems Based on Super Networks	APPLIED SCIENCES-BASEL												In this paper, we investigate the multimodal discrete network design problem that simultaneously optimizes the car, bus, and rail transit network, in which inter-modal transfers are achieved by slow traffic modes including walking and bike-sharing. Specifically, a super network topology is presented to signify the modal interactions. Then, the generalized cost formulas of each type of links in the super network are defined. And based on the above formulas a bi-objective programming model is proposed to minimize the network operation cost and construction cost with traffic flow equilibrium constraints, investment constraints and expansion constraints. Moreover, a hybrid heuristic algorithm that combines the minimum cost flow algorithm and simulated annealing algorithm is presented to solve the proposed model. Finally, the effectiveness of the proposed model and algorithm is evaluated through two numerical tests: a simple test network and an actual multimodal transport network.						Zhou, Yaling/0000-0002-9659-4143														2076-3417				NOV	2021	11	21							10143	10.3390/app112110143	http://dx.doi.org/10.3390/app112110143													WOS:000718437200001
J	He, HL; Xu, WW; Jiang, M				He, Hanlin; Xu, Wenwei; Jiang, Mei			Guaranteed Cost Anti-windup Stabilization of Discrete Delayed Cellular Neural Networks	NEURAL PROCESSING LETTERS												This paper studies the problem of guaranteed cost anti-windup stabilization of discrete delayed cellular neural networks. Saturation degree function is initially presented and the convex hull theory is applied to handle the saturated terms of discrete delayed cellular neural networks. Accordingly, after choosing a common quadratic performance function, the paper designs a guaranteed cost stabilization controller in the absence of input saturation on the basis of Lyapunov-Krasovskii theorem and linear matrix inequality formulation. Then a static state feedback anti-windup compensation is derived, which guarantee a guaranteed cost and the estimation of the asymptotic stability region for the closed-loop system. Finally, numerical examples are presented to demonstrate the effectiveness of the proposed design technique.																			1370-4621	1573-773X				AUG	2017	46	1					343	354		10.1007/s11063-017-9583-9	http://dx.doi.org/10.1007/s11063-017-9583-9													WOS:000406397000020
J	Bozorg-Haddad, O; Mariño, MA				Bozorg-Haddad, Omid; Marino, Miguel A.			Dynamic penalty function as a strategy in solving water resources combinatorial optimization problems with honey-bee mating optimization (HBMO) algorithm	JOURNAL OF HYDROINFORMATICS												Because of the complexity of some optimization problems, evolutionary and meta-heuristic algorithms are sometimes more applicable than the traditional optimization methods. Some difficulties in solving design-operation problems in the field of engineering are due to the multimodality of the solution region of these problems. Since the design variables usually are specified as discrete variables and other continuous decision variables have to be set according to the range of the discrete ones, the possibility of trapping the final solution into some local optimum increases. In such cases, the capability of both traditional and evolutionary algorithms decreases. Thus, the development of a strategy to overcome this problem is the subject of this paper. For water utilities, one of the greatest potential areas for energy cost-savings is the scheduling of daily pump operations. Optimum design operation of pumping stations is a potential problem in this area that performs a wide background of solutions to this problem with different methods. Computation in all methods is driven by an objective function that includes operating and capital costs subject to various performances and hydraulic constraints. This paper achieves the optimal control and operation of an irrigation pumping station system by one of the latest tools used in optimization problems, which is the honey-bees mating optimization (HBMO) algorithm and is tested with a practical design. The HBMO algorithm with dynamic penalty function is presented and compared with two other well-known optimization tools which are the Lagrange multipliers (LM) method and genetic algorithms (GA) as well as with the previous results of the HBMO algorithm with constant penalty function for the same problem. The LM, GA and HBMO approaches simultaneously determine the least total annual cost of the pumping station and its operation. The solution includes the selection of pump type, capacity and the number of units, as well as scheduling the operation of irrigation pumps that results in minimum design and operating cost for a set of water demand curves. In this paper, the HBMO algorithm is applied and the dynamic penalty function is tested to demonstrate the efficiency of this combination simultaneously. The results are very promising and prove the ability of combining the dynamic penalty function with the HBMO algorithm for solving combinatorial design-operation optimization problems. Application of all these models to a real-world project shows not only considerable savings in cost and energy but also highlights the efficiency and capability of the dynamic penalty function in the HBMO algorithm for solving complex problems of this type.					Bozorg-Haddad, Omid/F-5710-2015	Bozorg-Haddad, Omid/0000-0001-6607-9581													1464-7141	1465-1734				JUL	2007	9	3					233	250		10.2166/hydro.2007.025	http://dx.doi.org/10.2166/hydro.2007.025													WOS:000248001100006
J	Damean, N; Olguin, LF; Hollfelder, F; Abell, C; Huck, WTS				Damean, Nicolae; Olguin, Luis F.; Hollfelder, Florian; Abell, Chris; Huck, Wilhelm T. S.			Simultaneous measurement of reactions in microdroplets filled by concentration gradients	LAB ON A CHIP												This work describes a technology for performing and monitoring simultaneously several reactions confined in strings of microdroplets having identical volumes but different composition, and travelling with the same speed in parallel channels of a microfluidic device. This technology, called parallel microdroplets technology (P mu D), uses an inverted optical microscope and a charge-coupled device (CCD) camera to collect images and analyze them so as to report on the reactions occurring in these microdroplets. A concentration gradient of one reactant is created in the microfluidic device. In each channel, a different concentration of this reactant is mixed with a fixed amount of a second reactant. Using planar flow-focusing methodology, these mixtures are confined in microdroplets of pL size which travel in oil as continuous medium, avoiding laminar dispersion. By analyzing the images of parallel strings of microdroplets, the time courses of several reactions with different reagent compositions are investigated simultaneously. In order to design the microfluidic device that consists in a complex network of channels having well-defined geometries and restricted positions, the theoretical concept of equivalent channels (i.e. channels having identical hydraulic resistance) is exploited and developed. As a demonstration of the P mu D technology, an enzyme activity assay was carried out and the steady-state kinetic constants were determined.					Olguin, Luis F./AAA-2401-2022; Huck, Wilhelm T.S./B-1471-2012	Olguin, Luis F./0000-0002-7199-1740; Hollfelder, Florian/0000-0002-1367-6312													1473-0197	1473-0189					2009	9	12					1707	1713		10.1039/b821021g	http://dx.doi.org/10.1039/b821021g								19495454					WOS:000266616000010
C	Lopez, P; Vilariño, DL; Cabello, D			IEEE; IEEE; IEEE	Lopez, P; Vilariño, DL; Cabello, D			Design of multilayer discrete time cellular neural networks for image processing tasks based on genetic algorithms	ISCAS 2000: IEEE INTERNATIONAL SYMPOSIUM ON CIRCUITS AND SYSTEMS - PROCEEDINGS, VOL IV: EMERGING TECHNOLOGIES FOR THE 21ST CENTURY					IEEE International Symposium on Circuits and Systems (ISCAS 2000)	MAY 28-31, 2000	GENEVA, SWITZERLAND	IEEE Circuits & Syst Soc, Swiss Fed Inst Technol				Genetic Algorithms are applied to design multilayer Discrete-Time Cellular Neural Networks for image processing tasks. To this end not only the templates of the different layers will be optimized, but also the network structure itself, that is, number of layers and iterations per layer As a difference with traditional strategies, both the definition of the optimum network size and the template optimization are done simultaneously.					Lopez Martinez, Paula/N-5332-2014; Cabello, Diego/O-1756-2014	Lopez Martinez, Paula/0000-0002-8218-8945; Cabello, Diego/0000-0002-4859-2899																			2000							133	136																WOS:000088844700034
J	Soliman, MA; Hasanien, HM; Azazi, HZ; El-Kholy, EE; Mahmoud, SA				Soliman, Mahmoud A.; Hasanien, Hany M.; Azazi, Haitham Z.; El-Kholy, E. E.; Mahmoud, Sabry A.			An Adaptive Fuzzy Logic Control Strategy for Performance Enhancement of a Grid-Connected PMSG-Based Wind Turbine	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS												Wind power installations are rapidly increasing worldwide, leading to a huge level of permeation into electricity supply networks. Enormous efforts are spent to improve the performance of the wind turbine generator systems. This paper proposes a novel adaptive fuzzy logic control strategy for performance improvement of a grid-tied wind generator system. The variable-speed wind turbine driven permanent-magnet synchronous generator is tied to the electricity network by a full-capacity power converter. A cascaded adaptive fuzzy logic control strategy is proposed as the control methodology for the generator- and the grid-side converter/inverter. The adaptive technique depends on a continuous mixed p-norm algorithm, which on-line updates the scaling factors of the fuzzy logic controllers (FLCs) at a high convergence speed. For the sake of preciseness, real wind speed data measured in the Za-afarana wind farm, Egypt, are considered in the analyses. The effectiveness of the proposed adaptive FLC is compared to that achieved using particle swarm optimization algorithm based an optimal proportional-integral controller, considering severe grid disturbances. Extensive simulation analyses, which are done using MATLAB/Simulink software, are presented to validate the efficiency of the adaptive fuzzy logic control strategy.					Hasanien, Hany/AEX-0226-2022	Hasanien, Hany/0000-0001-6595-6423													1551-3203	1941-0050				JUN	2019	15	6					3163	3173		10.1109/TII.2018.2875922	http://dx.doi.org/10.1109/TII.2018.2875922													WOS:000471725400005
C	Xu, L; Gao, ZY			IEEE	Xu, Liang; Gao, Ziyou			Bi-Objective Urban Road Transportation Discrete Network Design Problem under Demand and Supply Uncertainty	2008 IEEE INTERNATIONAL CONFERENCE ON AUTOMATION AND LOGISTICS, VOLS 1-6					IEEE International Conference on Automation and Logistics	SEP 01-03, 2008	Qingdao, PEOPLES R CHINA	IEEE, Shandong Univ, IEEE Robot & Automat Soc, Shandong Univ Sci & Technol, Qingdao Univ Sci & Technol, ASME Dynam Syst & Control Div, Chinese Mech Engn Soc, Federat Logist & Purchasing China, Dalhousie Univ, Univ British Columbia, Chinese Univ Hong Kong, Logist Engn Inst China				When user chooses route, the travel time and travel time reliability are the most important factors under demand and supply uncertainty. It supposes travel time and travel demand following the normal distribution, setups the bi-objective bilevel programming model of travel time and travel time reliability considering travel demand variation and link capacity degradable. As the lower level problem bases on stochastic user equilibrium model and the upper level decision variant is discrete, it gives the genetic algorithm combining with the simulation technique to solve urban road transportation discrete network design problem. The optimization results demonstrate the model is valid and the solution algorithm is feasible and some conclusions are drawn.																					978-1-4244-2502-0				2008							1951	+																WOS:000263554801083
J	Sui, Q; Zhang, JY; Li, JZ; Li, ZW; Su, CG; Liu, C				Sui, Quan; Zhang, Jingyu; Li, Jiangze; Li, Zhongwen; Su, Chengguo; Liu, Chang			Optimal scheduling for renewable power grid and vessel-based hydrogen chain integrated systems considering flexible energy transfer	APPLIED ENERGY												The operation of existing renewable power grid and trailer-based hydrogen chain integrated system generally ignores the adjustability of energy transfer process, leading to unsatisfactory results. To address the problem, a flexible energy transfer strategy for integrated electric-hydrogen systems with hydrogen vessels (HVs) is proposed in this paper. First, the continuous adjustability of working time (i.e., transiting and berthing time) of HVs is reasonably modelled without relying on fixed scheduling step. Meanwhile, both the controllability of the transmission line components and the role of overlying ice in enhancing the line thermal stability are analyzed. Additionally, a value assessment model for flexible energy transfer is developed which considers time-related fees (e.g., HV berthing fees) and frequency-related fees (e.g., HV tying/untying fees) of hydrogen transportation, the melting ice value of line power heating, power reserve costs and generation costs. On this basis, an energy scheduling strategy is designed for integrated electric-hydrogen systems to minimize daily operating costs. This scheduling model is first linearized as a mixed-integer linear programming problem and then solved efficiently using decomposition method. Finally, case studies on a modified IEEE-RTS79 power system and river network in Jiangsu Province verify the effectiveness of the proposed strategy.																			0306-2619	1872-9118				AUG 1	2024	367								123401	10.1016/j.apenergy.2024.123401	http://dx.doi.org/10.1016/j.apenergy.2024.123401													WOS:001242224400001
